Name                                 Publisher                                               Version
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.11.3
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.11.5
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.11.7
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.11.9
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.12.1
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.12.13
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.12.15
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.12.17
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.12.25
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.12.5
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.13.13
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.13.15
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.13.27
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.13.33
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.2.148.0
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.3.127.5
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.3.127.7
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.3.18.7
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.4.45.2
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.4.45.3
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.4.55.4
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.4.56.5
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.4.58.7
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.4.59.1
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.4.60.2
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.6.42.0
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.7.3
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.7.9
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.8.11
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.8.12
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.9.1
NullSeqA                             Microsoft.CPlat.Core                                    2.0.1
DSC                                  Microsoft.GuestConfig.Test                              2.2.0.0
NullSeqB                             Microsoft.CPlat.Core                                    2.0.1
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.0.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.1.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.11.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.13.3
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.14.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.15.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.16.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.17.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.18.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.2.1
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.20.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.21.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.25.5
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.26.4
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.3.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.4.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.5.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.7.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.8.0
ConfigurationForLinux                Microsoft.GuestConfiguration                            1.9.0
ConfigurationforWindows              Microsoft.GuestConfiguration.Test                       1.0.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration.Test                       1.1.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration.Test                       1.2.0.0
NullWindows                          Microsoft.CPlat.Core                                    2.0.1
NullWindows                          Microsoft.CPlat.Core                                    2.0.2
NullWindows                          Microsoft.CPlat.Core                                    2.0.3
NullWindows                          Microsoft.CPlat.Core                                    2.1.0
NullWindows                          Microsoft.CPlat.Core                                    2.2.0
NullWindows                          Microsoft.CPlat.Core                                    2.3.0
NullWindows                          Microsoft.CPlat.Core                                    3.0.0
NullWindows                          Microsoft.CPlat.Core                                    3.1.0
NullWindows                          Microsoft.CPlat.Core                                    3.2.0
NullWindows                          Microsoft.CPlat.Core                                    3.4.0
NullWindows                          Microsoft.CPlat.Core                                    4.0.0
InfiniBandDriverLinux                Microsoft.HpcCompute.Edp                                1.1.0.1
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.10.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.11.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.13.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.15.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.16.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.17.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.18.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.19.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.2.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.20.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.21.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.22.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.24.1.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.25.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.28.3.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.29.4.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.29.6.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.3.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.4.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.5.1.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.6.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.7.0.0
ConfigurationforWindows              Microsoft.GuestConfiguration                            1.9.0.0
AmdGpuDriverWindows                  Microsoft.HpcCompute                                    1.0.0.0
OtherNullLinux                       Microsoft.CPlat.Core                                    3.0.1
InfiniBandDriverWindows              Microsoft.HpcCompute.Edp                                1.2.0.1
HpcVmDrivers                         Microsoft.HpcCompute                                    1.1.0.0
HpcVmDrivers                         Microsoft.HpcCompute                                    1.1.1.1
HpcVmDrivers                         Microsoft.HpcCompute                                    1.1.2.0
HpcVmDrivers                         Microsoft.HpcCompute                                    1.1.3.0
OtherNullWindows                     Microsoft.CPlat.Core                                    2.0.1
OtherNullWindows                     Microsoft.CPlat.Core                                    2.0.2
OtherNullWindows                     Microsoft.CPlat.Core                                    2.0.3
OtherNullWindows                     Microsoft.CPlat.Core                                    2.1.0
OtherNullWindows                     Microsoft.CPlat.Core                                    2.2.0
OtherNullWindows                     Microsoft.CPlat.Core                                    2.3.0
OtherNullWindows                     Microsoft.CPlat.Core                                    3.0.0
OtherNullWindows                     Microsoft.CPlat.Core                                    3.2.0
OtherNullWindows                     Microsoft.CPlat.Core                                    4.0.0
OtherNullWindows                     Microsoft.CPlat.Core                                    4.0.2
HPCAcmAgent                          Microsoft.HpcPack                                       1.0.46.0
HPCAcmAgent                          Microsoft.HpcPack                                       1.0.47.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute.Edp                                1.3.0.1
NvidiaGpuDriverLinux                 Microsoft.HpcCompute.Edp                                1.5.0.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute.Edp                                1.5.0.1
NvidiaGpuDriverLinux                 Microsoft.HpcCompute.Edp                                1.5.0.2
RunCommandHandlerWindows             Microsoft.CPlat.Core                                    1.0.3
RunCommandHandlerWindows             Microsoft.CPlat.Core                                    1.0.4
RunCommandHandlerWindows             Microsoft.CPlat.Core                                    2.0.1
RunCommandHandlerWindows             Microsoft.CPlat.Core                                    2.0.2
HPCAcmAgentWin                       Microsoft.HpcPack                                       1.0.17.0
HPCAcmAgentWin                       Microsoft.HpcPack                                       1.0.18.0
InfiniBandDriverLinux                Microsoft.HpcCompute                                    1.0.0.0
InfiniBandDriverLinux                Microsoft.HpcCompute                                    1.1.0.0
NvidiaGpuDriverWindows               Microsoft.HpcCompute.Edp                                1.3.1.1
NvidiaGpuDriverWindows               Microsoft.HpcCompute.Edp                                1.3.1.2
ManagedIdentityExtensionForLinux     Microsoft.ManagedIdentity                               1.0.0.1
ManagedIdentityExtensionForLinux     Microsoft.ManagedIdentity                               1.0.0.10
ManagedIdentityExtensionForLinux     Microsoft.ManagedIdentity                               1.0.0.12
ManagedIdentityExtensionForLinux     Microsoft.ManagedIdentity                               1.0.0.13
ManagedIdentityExtensionForLinux     Microsoft.ManagedIdentity                               1.0.0.14
ManagedIdentityExtensionForLinux     Microsoft.ManagedIdentity                               1.0.0.3
ManagedIdentityExtensionForLinux     Microsoft.ManagedIdentity                               1.0.0.8
RunCommandLinux                      Microsoft.CPlat.Core                                    1.0.0
RunCommandLinux                      Microsoft.CPlat.Core                                    1.0.1
HPCComputeNode                       Microsoft.HpcPack                                       1.0.6435.0
HPCComputeNode                       Microsoft.HpcPack                                       1.0.6450.0
HPCComputeNode                       Microsoft.HpcPack                                       2.0.7205.0
HPCComputeNode                       Microsoft.HpcPack                                       2.0.7214.0
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                               1.0.0.1
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                               1.0.0.10
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                               1.0.0.12
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                               1.0.0.14
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                               1.0.0.3
ManagedIdentityExtensionForWindows   Microsoft.ManagedIdentity                               1.0.0.8
InfiniBandDriverWindows              Microsoft.HpcCompute                                    1.0.0.0
InfiniBandDriverWindows              Microsoft.HpcCompute                                    1.1.0.0
InfiniBandDriverWindows              Microsoft.HpcCompute                                    1.2.0.0
ApplicationHealthLinux               Microsoft.ManagedServices                               1.0.0
ApplicationHealthLinux               Microsoft.ManagedServices                               1.0.2
ApplicationHealthLinux               Microsoft.ManagedServices                               1.0.3
NvidiaGpuDriverLinux                 Microsoft.HpcCompute                                    1.0.0.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute                                    1.1.0.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute                                    1.1.1.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute                                    1.1.2.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute                                    1.1.3.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute                                    1.2.0.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute                                    1.3.0.0
NvidiaGpuDriverLinux                 Microsoft.HpcCompute                                    1.3.1.0
LinuxNodeAgent                       Microsoft.HpcPack                                       1.7.11.2
RunCommandWindows                    Microsoft.CPlat.Core                                    1.0.0
RunCommandWindows                    Microsoft.CPlat.Core                                    1.0.1
RunCommandWindows                    Microsoft.CPlat.Core                                    1.1.0
RunCommandWindows                    Microsoft.CPlat.Core                                    1.1.2
RunCommandWindows                    Microsoft.CPlat.Core                                    1.1.3
RunCommandWindows                    Microsoft.CPlat.Core                                    1.1.5
NvidiaGpuDriverWindows               Microsoft.HpcCompute                                    1.0.0.0
NvidiaGpuDriverWindows               Microsoft.HpcCompute                                    1.1.0.0
NvidiaGpuDriverWindows               Microsoft.HpcCompute                                    1.2.0.0
NvidiaGpuDriverWindows               Microsoft.HpcCompute                                    1.3.1.0
NvidiaGpuDriverWindows               Microsoft.HpcCompute                                    1.3.1.1
ApplicationHealthWindows             Microsoft.ManagedServices                               1.0.4
ApplicationHealthWindows             Microsoft.ManagedServices                               1.0.5
ApplicationHealthWindows             Microsoft.ManagedServices                               1.0.6
ApplicationHealthWindows             Microsoft.ManagedServices                               1.0.7
ApplicationHealthWindows             Microsoft.ManagedServices                               1.0.8
ApplicationHealthWindows             Microsoft.ManagedServices                               1.0.9
LinuxNodeAgent2016                   Microsoft.HpcPack                                       2.1.6.0
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.12
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.13
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.14
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.19
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.20
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.22
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.24
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.27
WindowsPatchExtension                Microsoft.CPlat.Core                                    1.5.28
LinuxNodeAgent2016U1                 Microsoft.HpcPack                                       2.3.7.1
LinuxNodeAgent2016U1                 Microsoft.HpcPack                                       2.4.1.0
LinuxNodeAgent2016U1                 Microsoft.HpcPack                                       6.5.0.0
AzureDiskEncryptionForLinux          Microsoft.OSTCExtensions                                0.1.0.999105
DSCForLinux                          Microsoft.OSTCExtensions.Edp                            2.61.0.0
DSCForLinux                          Microsoft.OSTCExtensions.Edp                            2.61.0.1
DSCForLinux                          Microsoft.OSTCExtensions.Edp                            2.71.0.0
DSCForLinux                          Microsoft.OSTCExtensions.Edp                            2.71.1.0
AzureDiagnosticsLinuxExtIaaS7.Test   Microsoft.OSTCExtensions.Test                           1.0.0.0
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                                2.0.0.2
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                                3.0.0.1
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                                3.0.0.5
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                                3.0.0.97
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                                3.0.0.98
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                                3.0.0.99
AzureEnhancedMonitorForLinux         Microsoft.OSTCExtensions                                3.0.1.0
EvNullWindows                        Microsoft.OSTCExtensions.Testing                        1.0.0
DSC                                  Microsoft.Powershell                                    2.10.0.0
DSC                                  Microsoft.Powershell                                    2.13.2.0
DSC                                  Microsoft.Powershell                                    2.14.0.0
DSC                                  Microsoft.Powershell                                    2.15.0.0
DSC                                  Microsoft.Powershell                                    2.16.0.0
DSC                                  Microsoft.Powershell                                    2.17.0.0
DSC                                  Microsoft.Powershell                                    2.18.0.0
DSC                                  Microsoft.Powershell                                    2.19.0.0
DSC                                  Microsoft.Powershell                                    2.20.0.0
DSC                                  Microsoft.Powershell                                    2.21.0.0
DSC                                  Microsoft.Powershell                                    2.22.0.0
DSC                                  Microsoft.Powershell                                    2.23.0.0
DSC                                  Microsoft.Powershell                                    2.24.0.0
DSC                                  Microsoft.Powershell                                    2.25.0.0
DSC                                  Microsoft.Powershell                                    2.26.0.0
DSC                                  Microsoft.Powershell                                    2.26.1.0
DSC                                  Microsoft.Powershell                                    2.4.0.0
DSC                                  Microsoft.Powershell                                    2.5.0.0
DSC                                  Microsoft.Powershell                                    2.6.0.0
DSC                                  Microsoft.Powershell                                    2.7.0.0
DSC                                  Microsoft.Powershell                                    2.70.0.0
DSC                                  Microsoft.Powershell                                    2.71.0.0
DSC                                  Microsoft.Powershell                                    2.71.1.0
DSC                                  Microsoft.Powershell                                    2.72.0.0
DSC                                  Microsoft.Powershell                                    2.73.0.0
DSC                                  Microsoft.Powershell                                    2.74.0.0
DSC                                  Microsoft.Powershell                                    2.75.0.0
DSC                                  Microsoft.Powershell                                    2.76.0.0
DSC                                  Microsoft.Powershell                                    2.77.0.0
DSC                                  Microsoft.Powershell                                    2.78.0.0
DSC                                  Microsoft.Powershell                                    2.8.0.0
DSC                                  Microsoft.Powershell                                    2.80.0.0
DSC                                  Microsoft.Powershell                                    2.80.0.2
DSC                                  Microsoft.Powershell                                    2.80.0.3
DSC                                  Microsoft.Powershell                                    2.80.1.0
DSC                                  Microsoft.Powershell                                    2.80.2.0
DSC                                  Microsoft.Powershell                                    2.80.3.0
DSC                                  Microsoft.Powershell                                    2.9.1.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.0.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.1.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.2.2.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.3.0.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.3.0.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.3.0.2
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.4.0.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.4.1.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.5.2.0
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.5.2.1
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.5.2.2
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.5.3
CustomScriptForLinux                 Microsoft.OSTCExtensions                                1.5.4
DSC                                  Microsoft.Powershell.Test                               2.76.0.0
DSC                                  Microsoft.Powershell.Test                               2.76.1.0
DSC                                  Microsoft.Powershell.Test                               2.76.2.0
DSC                                  Microsoft.Powershell.Test                               2.76.3.0
DSC                                  Microsoft.Powershell.Test                               2.80.2.0
DSC                                  Microsoft.Powershell.Test                               2.80.3.0
DSC                                  Microsoft.Powershell.Test01                             1.0.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                1.0.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.0.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.1.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.2.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.3.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.4.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.5.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.6.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.70.0.10
DSCForLinux                          Microsoft.OSTCExtensions                                2.70.0.12
DSCForLinux                          Microsoft.OSTCExtensions                                2.70.0.2
DSCForLinux                          Microsoft.OSTCExtensions                                2.70.0.3
DSCForLinux                          Microsoft.OSTCExtensions                                2.70.0.4
DSCForLinux                          Microsoft.OSTCExtensions                                2.70.0.7
DSCForLinux                          Microsoft.OSTCExtensions                                2.70.0.8
DSCForLinux                          Microsoft.OSTCExtensions                                2.71.0.0
DSCForLinux                          Microsoft.OSTCExtensions                                2.71.1.0
Extension                            Microsoft.SecurityManagement.Kevlar                     1.1.0.0
Extension                            Microsoft.SecurityManagement.Kevlar                     2.0.0.0
Extension                            Microsoft.SecurityManagement.Kevlar                     2.1.0.0
Extension                            Microsoft.SecurityManagement.Kevlar                     2.3.0.0
Extension                            Microsoft.SecurityManagement.Kevlar                     2.4.0.0
Extension                            Microsoft.SecurityManagement.Kevlar                     2.4.1.0
Extension                            Microsoft.SecurityManagement.Kevlar                     2.4.2.0
LinuxDiagnostic                      Microsoft.OSTCExtensions                                2.0.9023
LinuxDiagnostic                      Microsoft.OSTCExtensions                                2.1.9023
LinuxDiagnostic                      Microsoft.OSTCExtensions                                2.2.9023
LinuxDiagnostic                      Microsoft.OSTCExtensions                                2.3.9023
LinuxDiagnostic                      Microsoft.OSTCExtensions                                2.3.9025
LinuxDiagnostic                      Microsoft.OSTCExtensions                                2.3.9027
LinuxDiagnostic                      Microsoft.OSTCExtensions                                2.3.9029
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test                 1.0.0.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test                 2.1.0.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test                 2.10.0.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test                 2.10.1.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test                 2.10.3.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test                 2.10.4.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test                 2.10.5.0
LinuxOsUpdateExtension               Microsoft.SoftwareUpdateManagement.Test                 2.10.6.0
Null                                 Microsoft.OSTCExtensions                                1.0.0.0
Null                                 Microsoft.OSTCExtensions                                1.0.0.3
Null                                 Microsoft.OSTCExtensions                                1.0.1.0
Null                                 Microsoft.OSTCExtensions                                1.0.2.0
Null                                 Microsoft.OSTCExtensions                                1.0.3.0
Null                                 Microsoft.OSTCExtensions                                1.1.0.0
Null                                 Microsoft.OSTCExtensions                                1.2.0.0
Null                                 Microsoft.OSTCExtensions                                1.3.0.0
Null                                 Microsoft.OSTCExtensions                                2.0.0.0
Null                                 Microsoft.OSTCExtensions                                2.1.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.0.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.1.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.11.3.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.11.4.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.11.5.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.11.6.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.11.7.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.2.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.5.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.7.0.0
WindowsOsUpdateExtension             Microsoft.SoftwareUpdateManagement.Test                 2.9.0.0
SqlIaaSAgentLinuxTest                Microsoft.SqlServer.Management.Test                     1.0.2.0
MSEnterpriseApplication              Microsoft.SystemCenter                                  1.0.5.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.10.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.11.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.12.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.13.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.14.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.15.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.16.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.17.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.18.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.19.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.20.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.22.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.24.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.29.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.30.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          1.2.9.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.10.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.12.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.13.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.14.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.15.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.16.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.17.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.18.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.19.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.20.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.23.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.24.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.25.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.26.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.27.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.28.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.29.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.3.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.30.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.31.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.32.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.33.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.34.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.35.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.38.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.4.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.41.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.42.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.45.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.46.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.47.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.5.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.52.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.53.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.54.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.56.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.58.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.6.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.7.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.8.0
SqlIaaSAgent                         Microsoft.SqlServer.Management                          2.0.9.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test                 1.0.0.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test                 2.0.0.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test                 2.1.0.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test                 2.2.0.0
WinOsUpdateExtension                 Microsoft.SoftwareUpdateManagement.Test                 2.3.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                                1.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                                1.0.1.1
OSPatchingForLinux                   Microsoft.OSTCExtensions                                2.0.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                                2.0.0.1
OSPatchingForLinux                   Microsoft.OSTCExtensions                                2.0.0.2
OSPatchingForLinux                   Microsoft.OSTCExtensions                                2.0.0.5
OSPatchingForLinux                   Microsoft.OSTCExtensions                                2.1.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                                2.2.0.0
OSPatchingForLinux                   Microsoft.OSTCExtensions                                2.3.0.1
